Zipcode,Housing,Transportation,Food,Healthcare,Personal Insurance,Apparel,Services,Entertainment,Other,Monthly Expense,Income Adjustment Factor,City,State
01270,2200,600,500,340,1000,250,300,350,200,5740,1.1,DALTON,MA
01270,2400,600,500,340,1000,250,300,350,200,5940,1.2,HINSDALE,MA
01301,1800,600,500,340,1000,250,300,350,200,5340,0.9,GREENFIELD,MA
01302,1600,600,500,340,1000,250,300,350,200,5140,0.8,GREENFIELD,MA
01330,2000,600,500,340,1000,250,300,350,200,5540,1,ASHFIELD,MA
01331,2200,600,500,340,1000,250,300,350,200,5740,1.1,ATHOL,MA
01337,2400,600,500,340,1000,250,300,350,200,5940,1.2,BERNARDSTON,MA
01338,1800,600,500,340,1000,250,300,350,200,5340,0.9,BUCKLAND,MA
01339,1600,600,500,340,1000,250,300,350,200,5140,0.8,CHARLEMONT,MA
01340,2000,600,500,340,1000,250,300,350,200,5540,1,COLRAIN,MA
01341,2200,600,500,340,1000,250,300,350,200,5740,1.1,CONWAY,MA
01342,2400,600,500,340,1000,250,300,350,200,5940,1.2,DEERFIELD,MA
01342,1800,600,500,340,1000,250,300,350,200,5340,0.9,SOUTH DEERFIELD,MA
01344,1600,600,500,340,1000,250,300,350,200,5140,0.8,ERVING,MA
01344,2000,600,500,340,1000,250,300,350,200,5540,1,TURNERS FALLS,MA
01346,2200,600,500,340,1000,250,300,350,200,5740,1.1,HEATH,MA
01349,2400,600,500,340,1000,250,300,350,200,5940,1.2,ERVING,MA
01349,1800,600,500,340,1000,250,300,350,200,5340,0.9,TURNERS FALLS,MA
01351,1600,600,500,340,1000,250,300,350,200,5140,0.8,MONTAGUE,MA
01351,2000,600,500,340,1000,250,300,350,200,5540,1,TURNERS FALLS,MA
01354,2200,600,500,340,1000,250,300,350,200,5740,1.1,TURNERS FALLS,MA
01355,2400,600,500,340,1000,250,300,350,200,5940,1.2,NEW SALEM,MA
01360,1800,600,500,340,1000,250,300,350,200,5340,0.9,NORTHFIELD,MA
01364,1600,600,500,340,1000,250,300,350,200,5140,0.8,ORANGE,MA
01366,2000,600,500,340,1000,250,300,350,200,5540,1,ATHOL,MA
01366,2200,600,500,340,1000,250,300,350,200,5740,1.1,PETERSHAM,MA
01367,2400,600,500,340,1000,250,300,350,200,5940,1.2,CHARLEMONT,MA
01367,1800,600,500,340,1000,250,300,350,200,5340,0.9,ROWE,MA
01368,1600,600,500,340,1000,250,300,350,200,5140,0.8,ATHOL,MA
01370,2000,600,500,340,1000,250,300,350,200,5540,1,SHELBURNE FALLS,MA
01373,2200,600,500,340,1000,250,300,350,200,5740,1.1,SOUTH DEERFIELD,MA
01375,2400,600,500,340,1000,250,300,350,200,5940,1.2,SOUTH DEERFIELD,MA
01375,1800,600,500,340,1000,250,300,350,200,5340,0.9,SUNDERLAND,MA
01376,1600,600,500,340,1000,250,300,350,200,5140,0.8,TURNERS FALLS,MA
01379,2000,600,500,340,1000,250,300,350,200,5540,1,WENDELL,MA
01380,2200,600,500,340,1000,250,300,350,200,5740,1.1,WENDELL DEPOT,MA
01420,2400,600,500,340,1000,250,300,350,200,5940,1.2,FITCHBURG,MA
01420,1800,600,500,340,1000,250,300,350,200,5340,0.9,FITCHBURG,MA
01430,1600,600,500,340,1000,250,300,350,200,5140,0.8,ASHBURNHAM,MA
01431,2000,600,500,340,1000,250,300,350,200,5540,1,ASHBY,MA
01432,2200,600,500,340,1000,250,300,350,200,5740,1.1,AYER,MA
01434,2400,600,500,340,1000,250,300,350,200,5940,1.2,AYER,MA
01434,1800,600,500,340,1000,250,300,350,200,5340,0.9,DEVENS,MA
01436,1600,600,500,340,1000,250,300,350,200,5140,0.8,BALDWINVILLE,MA
01438,2000,600,500,340,1000,250,300,350,200,5540,1,EAST TEMPLETON,MA
01440,2200,600,500,340,1000,250,300,350,200,5740,1.1,GARDNER,MA
01450,2400,600,500,340,1000,250,300,350,200,5940,1.2,GROTON,MA
01451,1800,600,500,340,1000,250,300,350,200,5340,0.9,HARVARD,MA
01452,1600,600,500,340,1000,250,300,350,200,5140,0.8,HUBBARDSTON,MA
01453,2000,600,500,340,1000,250,300,350,200,5540,1,LEOMINSTER,MA
01460,2200,600,500,340,1000,250,300,350,200,5740,1.1,LITTLETON,MA
01460,2400,600,500,340,1000,250,300,350,200,5940,1.2,LITTLETON,MA
01462,1800,600,500,340,1000,250,300,350,200,5340,0.9,LUNENBURG,MA
01463,1600,600,500,340,1000,250,300,350,200,5140,0.8,PEPPERELL,MA
01464,2000,600,500,340,1000,250,300,350,200,5540,1,SHIRLEY,MA
01467,2200,600,500,340,1000,250,300,350,200,5740,1.1,HARVARD,MA
01468,2400,600,500,340,1000,250,300,350,200,5940,1.2,TEMPLETON,MA
01469,1800,600,500,340,1000,250,300,350,200,5340,0.9,TOWNSEND,MA
01472,1600,600,500,340,1000,250,300,350,200,5140,0.8,WEST GROTON,MA
01473,2000,600,500,340,1000,250,300,350,200,5540,1,WESTMINSTER,MA
01474,2200,600,500,340,1000,250,300,350,200,5740,1.1,TOWNSEND,MA
01475,2400,600,500,340,1000,250,300,350,200,5940,1.2,WINCHENDON,MA
01501,1800,600,500,340,1000,250,300,350,200,5340,0.9,AUBURN,MA
01503,1600,600,500,340,1000,250,300,350,200,5140,0.8,BERLIN,MA
01504,2000,600,500,340,1000,250,300,350,200,5540,1,BLACKSTONE,MA
01505,2200,600,500,340,1000,250,300,350,200,5740,1.1,BOYLSTON,MA
01506,2400,600,500,340,1000,250,300,350,200,5940,1.2,BROOKFIELD,MA
01507,1800,600,500,340,1000,250,300,350,200,5340,0.9,CHARLTON,MA
01508,1600,600,500,340,1000,250,300,350,200,5140,0.8,CHARLTON CITY,MA
01509,2000,600,500,340,1000,250,300,350,200,5540,1,CHARLTON,MA
01510,2200,600,500,340,1000,250,300,350,200,5740,1.1,CLINTON,MA
01515,2400,600,500,340,1000,250,300,350,200,5940,1.2,EAST BROOKFIELD,MA
01516,1800,600,500,340,1000,250,300,350,200,5340,0.9,DOUGLAS,MA
01518,1600,600,500,340,1000,250,300,350,200,5140,0.8,FISKDALE,MA
01519,2000,600,500,340,1000,250,300,350,200,5540,1,GRAFTON,MA
01520,2200,600,500,340,1000,250,300,350,200,5740,1.1,HOLDEN,MA
01521,2400,600,500,340,1000,250,300,350,200,5940,1.2,FISKDALE,MA
01522,1800,600,500,340,1000,250,300,350,200,5340,0.9,JEFFERSON,MA
01523,1600,600,500,340,1000,250,300,350,200,5140,0.8,LANCASTER,MA
01524,2000,600,500,340,1000,250,300,350,200,5540,1,LEICESTER,MA
01525,2200,600,500,340,1000,250,300,350,200,5740,1.1,LINWOOD,MA
01526,2400,600,500,340,1000,250,300,350,200,5940,1.2,MANCHAUG,MA
01527,1800,600,500,340,1000,250,300,350,200,5340,0.9,MILLBURY,MA
01529,1600,600,500,340,1000,250,300,350,200,5140,0.8,MILLVILLE,MA
01531,2000,600,500,340,1000,250,300,350,200,5540,1,NEW BRAINTREE,MA
01531,2200,600,500,340,1000,250,300,350,200,5740,1.1,WEST BROOKFIELD,MA
01532,2400,600,500,340,1000,250,300,350,200,5940,1.2,NORTHBOROUGH,MA
01534,1800,600,500,340,1000,250,300,350,200,5340,0.9,NORTHBRIDGE,MA
01535,1600,600,500,340,1000,250,300,350,200,5140,0.8,NORTH BROOKFIELD,MA
01536,2000,600,500,340,1000,250,300,350,200,5540,1,NORTH GRAFTON,MA
01537,2200,600,500,340,1000,250,300,350,200,5740,1.1,NORTH OXFORD,MA
01537,2400,600,500,340,1000,250,300,350,200,5940,1.2,OXFORD,MA
01538,1800,600,500,340,1000,250,300,350,200,5340,0.9,NORTH UXBRIDGE,MA
01540,1600,600,500,340,1000,250,300,350,200,5140,0.8,OXFORD,MA
01541,2000,600,500,340,1000,250,300,350,200,5540,1,PRINCETON,MA
01542,2200,600,500,340,1000,250,300,350,200,5740,1.1,ROCHDALE,MA
01543,2400,600,500,340,1000,250,300,350,200,5940,1.2,RUTLAND,MA
01545,1800,600,500,340,1000,250,300,350,200,5340,0.9,SHREWSBURY,MA
01545,1600,600,500,340,1000,250,300,350,200,5140,0.8,SHREWSBURY,MA
01545,2000,600,500,340,1000,250,300,350,200,5540,1,SHREWSBURY,MA
01550,2200,600,500,340,1000,250,300,350,200,5740,1.1,SOUTHBRIDGE,MA
01560,2400,600,500,340,1000,250,300,350,200,5940,1.2,SOUTH GRAFTON,MA
01561,1800,600,500,340,1000,250,300,350,200,5340,0.9,SOUTH LANCASTER,MA
01562,1600,600,500,340,1000,250,300,350,200,5140,0.8,SPENCER,MA
01564,2000,600,500,340,1000,250,300,350,200,5540,1,STERLING,MA
01566,2200,600,500,340,1000,250,300,350,200,5740,1.1,STURBRIDGE,MA
01568,2400,600,500,340,1000,250,300,350,200,5940,1.2,UPTON,MA
01569,1800,600,500,340,1000,250,300,350,200,5340,0.9,UXBRIDGE,MA
01570,1600,600,500,340,1000,250,300,350,200,5140,0.8,WEBSTER,MA
01571,2000,600,500,340,1000,250,300,350,200,5540,1,DUDLEY,MA
01571,2200,600,500,340,1000,250,300,350,200,5740,1.1,WEBSTER,MA
01581,2400,600,500,340,1000,250,300,350,200,5940,1.2,WESTBOROUGH,MA
01583,1800,600,500,340,1000,250,300,350,200,5340,0.9,WEST BOYLSTON,MA
01585,1600,600,500,340,1000,250,300,350,200,5140,0.8,WEST BROOKFIELD,MA
01586,2000,600,500,340,1000,250,300,350,200,5540,1,MILLBURY,MA
01588,2200,600,500,340,1000,250,300,350,200,5740,1.1,WHITINSVILLE,MA
01590,2400,600,500,340,1000,250,300,350,200,5940,1.2,SUTTON,MA
01602,1800,600,500,340,1000,250,300,350,200,5340,0.9,WORCESTER,MA
01602,1600,600,500,340,1000,250,300,350,200,5140,0.8,WORCESTER,MA
01603,2000,600,500,340,1000,250,300,350,200,5540,1,WORCESTER,MA
01603,2200,600,500,340,1000,250,300,350,200,5740,1.1,WORCESTER,MA
01604,2400,600,500,340,1000,250,300,350,200,5940,1.2,WORCESTER,MA
01605,1800,600,500,340,1000,250,300,350,200,5340,0.9,WORCESTER,MA
01605,1600,600,500,340,1000,250,300,350,200,5140,0.8,WORCESTER,MA
01606,2000,600,500,340,1000,250,300,350,200,5540,1,WORCESTER,MA
01606,2200,600,500,340,1000,250,300,350,200,5740,1.1,WORCESTER,MA
01607,2400,600,500,340,1000,250,300,350,200,5940,1.2,WORCESTER,MA
01607,1800,600,500,340,1000,250,300,350,200,5340,0.9,WORCESTER,MA
01608,1600,600,500,340,1000,250,300,350,200,5140,0.8,WORCESTER,MA
01609,2000,600,500,340,1000,250,300,350,200,5540,1,WORCESTER,MA
01610,2200,600,500,340,1000,250,300,350,200,5740,1.1,WORCESTER,MA
01611,2400,600,500,340,1000,250,300,350,200,5940,1.2,WORCESTER,MA
01612,1800,600,500,340,1000,250,300,350,200,5340,0.9,PAXTON,MA
01612,1600,600,500,340,1000,250,300,350,200,5140,0.8,WORCESTER,MA
01613,2000,600,500,340,1000,250,300,350,200,5540,1,WORCESTER,MA
01615,2200,600,500,340,1000,250,300,350,200,5740,1.1,WORCESTER,MA
01701,2400,600,500,340,1000,250,300,350,200,5940,1.2,FRAMINGHAM,MA
01702,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRAMINGHAM,MA
01703,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRAMINGHAM,MA
01704,2000,600,500,340,1000,250,300,350,200,5540,1,FRAMINGHAM,MA
01705,2200,600,500,340,1000,250,300,350,200,5740,1.1,FRAMINGHAM,MA
01718,2400,600,500,340,1000,250,300,350,200,5940,1.2,ACTON,MA
01719,1800,600,500,340,1000,250,300,350,200,5340,0.9,ACTON,MA
01720,1600,600,500,340,1000,250,300,350,200,5140,0.8,ACTON,MA
01720,2000,600,500,340,1000,250,300,350,200,5540,1,ACTON,MA
01721,2200,600,500,340,1000,250,300,350,200,5740,1.1,ASHLAND,MA
01730,2400,600,500,340,1000,250,300,350,200,5940,1.2,BEDFORD,MA
01730,1800,600,500,340,1000,250,300,350,200,5340,0.9,BURLINGTON,MA
01731,1600,600,500,340,1000,250,300,350,200,5140,0.8,BURLINGTON,MA
01740,2000,600,500,340,1000,250,300,350,200,5540,1,BOLTON,MA
01741,2200,600,500,340,1000,250,300,350,200,5740,1.1,CARLISLE,MA
01742,2400,600,500,340,1000,250,300,350,200,5940,1.2,CONCORD,MA
01742,1800,600,500,340,1000,250,300,350,200,5340,0.9,CONCORD,MA
01745,1600,600,500,340,1000,250,300,350,200,5140,0.8,FAYVILLE,MA
01746,2000,600,500,340,1000,250,300,350,200,5540,1,HOLLISTON,MA
01747,2200,600,500,340,1000,250,300,350,200,5740,1.1,HOPEDALE,MA
01748,2400,600,500,340,1000,250,300,350,200,5940,1.2,HOPKINTON,MA
01749,1800,600,500,340,1000,250,300,350,200,5340,0.9,HUDSON,MA
01752,1600,600,500,340,1000,250,300,350,200,5140,0.8,MARLBOROUGH,MA
01754,2000,600,500,340,1000,250,300,350,200,5540,1,MAYNARD,MA
01756,2200,600,500,340,1000,250,300,350,200,5740,1.1,MENDON,MA
01757,2400,600,500,340,1000,250,300,350,200,5940,1.2,MILFORD,MA
01760,1800,600,500,340,1000,250,300,350,200,5340,0.9,FRAMINGHAM,MA
01760,1600,600,500,340,1000,250,300,350,200,5140,0.8,NATICK,MA
01760,2000,600,500,340,1000,250,300,350,200,5540,1,NATICK,MA
01770,2200,600,500,340,1000,250,300,350,200,5740,1.1,SHERBORN,MA
01772,2400,600,500,340,1000,250,300,350,200,5940,1.2,SOUTHBOROUGH,MA
01773,1800,600,500,340,1000,250,300,350,200,5340,0.9,LINCOLN,MA
01773,1600,600,500,340,1000,250,300,350,200,5140,0.8,LINCOLN,MA
01775,2000,600,500,340,1000,250,300,350,200,5540,1,STOW,MA
01776,2200,600,500,340,1000,250,300,350,200,5740,1.1,SUDBURY,MA
01776,2400,600,500,340,1000,250,300,350,200,5940,1.2,SUDBURY,MA
01778,1800,600,500,340,1000,250,300,350,200,5340,0.9,WAYLAND,MA
01778,1600,600,500,340,1000,250,300,350,200,5140,0.8,WAYLAND,MA
01784,2000,600,500,340,1000,250,300,350,200,5540,1,WOODVILLE,MA
01801,2200,600,500,340,1000,250,300,350,200,5740,1.1,WOBURN,MA
01801,2400,600,500,340,1000,250,300,350,200,5940,1.2,WOBURN,MA
01803,1800,600,500,340,1000,250,300,350,200,5340,0.9,BURLINGTON,MA
01803,1600,600,500,340,1000,250,300,350,200,5140,0.8,WOBURN,MA
01810,2000,600,500,340,1000,250,300,350,200,5540,1,ANDOVER,MA
01810,2200,600,500,340,1000,250,300,350,200,5740,1.1,ANDOVER,MA
01810,2400,600,500,340,1000,250,300,350,200,5940,1.2,ANDOVER,MA
01810,1800,600,500,340,1000,250,300,350,200,5340,0.9,ANDOVER,MA
01821,1600,600,500,340,1000,250,300,350,200,5140,0.8,BILLERICA,MA
01821,2000,600,500,340,1000,250,300,350,200,5540,1,BILLERICA,MA
01822,2200,600,500,340,1000,250,300,350,200,5740,1.1,BILLERICA,MA
01824,2400,600,500,340,1000,250,300,350,200,5940,1.2,BILLERICA,MA
01824,1800,600,500,340,1000,250,300,350,200,5340,0.9,CHELMSFORD,MA
01824,1600,600,500,340,1000,250,300,350,200,5140,0.8,CHELMSFORD,MA
01826,2000,600,500,340,1000,250,300,350,200,5540,1,DRACUT,MA
01827,2200,600,500,340,1000,250,300,350,200,5740,1.1,DUNSTABLE,MA
01830,2400,600,500,340,1000,250,300,350,200,5940,1.2,HAVERHILL,MA
01830,1800,600,500,340,1000,250,300,350,200,5340,0.9,HAVERHILL,MA
01831,1600,600,500,340,1000,250,300,350,200,5140,0.8,HAVERHILL,MA
01832,2000,600,500,340,1000,250,300,350,200,5540,1,HAVERHILL,MA
01832,2200,600,500,340,1000,250,300,350,200,5740,1.1,HAVERHILL,MA
01833,2400,600,500,340,1000,250,300,350,200,5940,1.2,GEORGETOWN,MA
01834,1800,600,500,340,1000,250,300,350,200,5340,0.9,GEORGETOWN,MA
01834,1600,600,500,340,1000,250,300,350,200,5140,0.8,GROVELAND,MA
01835,2000,600,500,340,1000,250,300,350,200,5540,1,HAVERHILL,MA
01835,2200,600,500,340,1000,250,300,350,200,5740,1.1,HAVERHILL,MA
01835,2400,600,500,340,1000,250,300,350,200,5940,1.2,HAVERHILL,MA
01840,1800,600,500,340,1000,250,300,350,200,5340,0.9,LAWRENCE,MA
01841,1600,600,500,340,1000,250,300,350,200,5140,0.8,LAWRENCE,MA
01842,2000,600,500,340,1000,250,300,350,200,5540,1,LAWRENCE,MA
01843,2200,600,500,340,1000,250,300,350,200,5740,1.1,LAWRENCE,MA
01844,2400,600,500,340,1000,250,300,350,200,5940,1.2,METHUEN,MA
01844,1800,600,500,340,1000,250,300,350,200,5340,0.9,LAWRENCE,MA
01844,1600,600,500,340,1000,250,300,350,200,5140,0.8,METHUEN,MA
01845,2000,600,500,340,1000,250,300,350,200,5540,1,LAWRENCE,MA
01845,2200,600,500,340,1000,250,300,350,200,5740,1.1,NORTH ANDOVER,MA
01850,2400,600,500,340,1000,250,300,350,200,5940,1.2,DRACUT,MA
01851,1800,600,500,340,1000,250,300,350,200,5340,0.9,LOWELL,MA
01851,1600,600,500,340,1000,250,300,350,200,5140,0.8,LOWELL,MA
01852,2000,600,500,340,1000,250,300,350,200,5540,1,BILLERICA,MA
01852,2200,600,500,340,1000,250,300,350,200,5740,1.1,LOWELL,MA
01853,2400,600,500,340,1000,250,300,350,200,5940,1.2,LOWELL,MA
01854,1800,600,500,340,1000,250,300,350,200,5340,0.9,LOWELL,MA
01860,1600,600,500,340,1000,250,300,350,200,5140,0.8,MERRIMAC,MA
01862,2000,600,500,340,1000,250,300,350,200,5540,1,BILLERICA,MA
01862,2200,600,500,340,1000,250,300,350,200,5740,1.1,NORTH BILLERICA,MA
01863,2400,600,500,340,1000,250,300,350,200,5940,1.2,NORTH CHELMSFORD,MA
01864,1800,600,500,340,1000,250,300,350,200,5340,0.9,NORTH READING,MA
01864,1600,600,500,340,1000,250,300,350,200,5140,0.8,WOBURN,MA
01865,2000,600,500,340,1000,250,300,350,200,5540,1,NUTTING LAKE,MA
01866,2200,600,500,340,1000,250,300,350,200,5740,1.1,PINEHURST,MA
01867,2400,600,500,340,1000,250,300,350,200,5940,1.2,READING,MA
01867,1800,600,500,340,1000,250,300,350,200,5340,0.9,WOBURN,MA
01876,1600,600,500,340,1000,250,300,350,200,5140,0.8,TEWKSBURY,MA
01879,2000,600,500,340,1000,250,300,350,200,5540,1,TYNGSBORO,MA
01880,2200,600,500,340,1000,250,300,350,200,5740,1.1,WAKEFIELD,MA
01880,2400,600,500,340,1000,250,300,350,200,5940,1.2,WAKEFIELD,MA
01880,1800,600,500,340,1000,250,300,350,200,5340,0.9,WOBURN,MA
01885,1600,600,500,340,1000,250,300,350,200,5140,0.8,WEST BOXFORD,MA
01886,2000,600,500,340,1000,250,300,350,200,5540,1,WESTFORD,MA
01886,2200,600,500,340,1000,250,300,350,200,5740,1.1,WESTFORD,MA
01886,2400,600,500,340,1000,250,300,350,200,5940,1.2,WESTFORD,MA
01887,1800,600,500,340,1000,250,300,350,200,5340,0.9,WILMINGTON,MA
01887,1600,600,500,340,1000,250,300,350,200,5140,0.8,WOBURN,MA
01888,2000,600,500,340,1000,250,300,350,200,5540,1,WOBURN,MA
01890,2200,600,500,340,1000,250,300,350,200,5740,1.1,WINCHESTER,MA
01890,2400,600,500,340,1000,250,300,350,200,5940,1.2,WOBURN,MA
01901,1800,600,500,340,1000,250,300,350,200,5340,0.9,LYNN,MA
01902,1600,600,500,340,1000,250,300,350,200,5140,0.8,LYNN,MA
01903,2000,600,500,340,1000,250,300,350,200,5540,1,LYNN,MA
01904,2200,600,500,340,1000,250,300,350,200,5740,1.1,LYNN,MA
01904,2400,600,500,340,1000,250,300,350,200,5940,1.2,LYNN,MA
01905,1800,600,500,340,1000,250,300,350,200,5340,0.9,LYNN,MA
01905,1600,600,500,340,1000,250,300,350,200,5140,0.8,LYNN,MA
01906,2000,600,500,340,1000,250,300,350,200,5540,1,SAUGUS,MA
01907,2200,600,500,340,1000,250,300,350,200,5740,1.1,SWAMPSCOTT,MA
01908,2400,600,500,340,1000,250,300,350,200,5940,1.2,LYNN,MA
01908,1800,600,500,340,1000,250,300,350,200,5340,0.9,NAHANT,MA
01913,1600,600,500,340,1000,250,300,350,200,5140,0.8,AMESBURY,MA
01915,2000,600,500,340,1000,250,300,350,200,5540,1,BEVERLY,MA
01915,2200,600,500,340,1000,250,300,350,200,5740,1.1,BEVERLY,MA
01915,2400,600,500,340,1000,250,300,350,200,5940,1.2,BEVERLY,MA
01915,1800,600,500,340,1000,250,300,350,200,5340,0.9,BEVERLY,MA
01921,1600,600,500,340,1000,250,300,350,200,5140,0.8,BOXFORD,MA
01922,2000,600,500,340,1000,250,300,350,200,5540,1,BYFIELD,MA
01923,2200,600,500,340,1000,250,300,350,200,5740,1.1,DANVERS,MA
01923,2400,600,500,340,1000,250,300,350,200,5940,1.2,PEABODY,MA
01929,1800,600,500,340,1000,250,300,350,200,5340,0.9,ESSEX,MA
01930,1600,600,500,340,1000,250,300,350,200,5140,0.8,GLOUCESTER,MA
01930,2000,600,500,340,1000,250,300,350,200,5540,1,GLOUCESTER,MA
01930,2200,600,500,340,1000,250,300,350,200,5740,1.1,GLOUCESTER,MA
01930,2400,600,500,340,1000,250,300,350,200,5940,1.2,GLOUCESTER,MA
01931,1800,600,500,340,1000,250,300,350,200,5340,0.9,GLOUCESTER,MA
01936,1600,600,500,340,1000,250,300,350,200,5140,0.8,HAMILTON,MA
01937,2000,600,500,340,1000,250,300,350,200,5540,1,HATHORNE,MA
01938,2200,600,500,340,1000,250,300,350,200,5740,1.1,IPSWICH,MA
01938,2400,600,500,340,1000,250,300,350,200,5940,1.2,IPSWICH,MA
01940,1800,600,500,340,1000,250,300,350,200,5340,0.9,LYNNFIELD,MA
01940,1600,600,500,340,1000,250,300,350,200,5140,0.8,LYNNFIELD,MA
01940,2000,600,500,340,1000,250,300,350,200,5540,1,WOBURN,MA
01944,2200,600,500,340,1000,250,300,350,200,5740,1.1,MANCHESTER,MA
01945,2400,600,500,340,1000,250,300,350,200,5940,1.2,MARBLEHEAD,MA
01949,1800,600,500,340,1000,250,300,350,200,5340,0.9,MIDDLETON,MA
01950,1600,600,500,340,1000,250,300,350,200,5140,0.8,NEWBURYPORT,MA
01950,2000,600,500,340,1000,250,300,350,200,5540,1,NEWBURYPORT,MA
01951,2200,600,500,340,1000,250,300,350,200,5740,1.1,NEWBURYPORT,MA
01952,2400,600,500,340,1000,250,300,350,200,5940,1.2,NEWBURYPORT,MA
01952,1800,600,500,340,1000,250,300,350,200,5340,0.9,SALISBURY,MA
01960,1600,600,500,340,1000,250,300,350,200,5140,0.8,PEABODY,MA
01960,2000,600,500,340,1000,250,300,350,200,5540,1,PEABODY,MA
01960,2200,600,500,340,1000,250,300,350,200,5740,1.1,PEABODY,MA
01961,2400,600,500,340,1000,250,300,350,200,5940,1.2,PEABODY,MA
01965,1800,600,500,340,1000,250,300,350,200,5340,0.9,PRIDES CROSSING,MA
01966,1600,600,500,340,1000,250,300,350,200,5140,0.8,ROCKPORT,MA
01966,2000,600,500,340,1000,250,300,350,200,5540,1,ROCKPORT,MA
01969,2200,600,500,340,1000,250,300,350,200,5740,1.1,ROWLEY,MA
01970,2400,600,500,340,1000,250,300,350,200,5940,1.2,SALEM,MA
01971,1800,600,500,340,1000,250,300,350,200,5340,0.9,SALEM,MA
01982,1600,600,500,340,1000,250,300,350,200,5140,0.8,SOUTH HAMILTON,MA
01983,2000,600,500,340,1000,250,300,350,200,5540,1,TOPSFIELD,MA
01984,2200,600,500,340,1000,250,300,350,200,5740,1.1,SOUTH HAMILTON,MA
01984,2400,600,500,340,1000,250,300,350,200,5940,1.2,WENHAM,MA
01985,1800,600,500,340,1000,250,300,350,200,5340,0.9,WEST NEWBURY,MA
02018,1600,600,500,340,1000,250,300,350,200,5140,0.8,HINGHAM,MA
02019,2000,600,500,340,1000,250,300,350,200,5540,1,BELLINGHAM,MA
02020,2200,600,500,340,1000,250,300,350,200,5740,1.1,OCEAN BLUFF,MA
02021,2400,600,500,340,1000,250,300,350,200,5940,1.2,CANTON,MA
02025,1800,600,500,340,1000,250,300,350,200,5340,0.9,COHASSET,MA
02026,1600,600,500,340,1000,250,300,350,200,5140,0.8,DEDHAM,MA
02027,2000,600,500,340,1000,250,300,350,200,5540,1,DEDHAM,MA
02030,2200,600,500,340,1000,250,300,350,200,5740,1.1,DOVER,MA
02032,2400,600,500,340,1000,250,300,350,200,5940,1.2,EAST WALPOLE,MA
02035,1800,600,500,340,1000,250,300,350,200,5340,0.9,FOXBORO,MA
02038,1600,600,500,340,1000,250,300,350,200,5140,0.8,FRANKLIN,MA
02040,2000,600,500,340,1000,250,300,350,200,5540,1,SCITUATE,MA
02041,2200,600,500,340,1000,250,300,350,200,5740,1.1,GREEN HARBOR,MA
02043,2400,600,500,340,1000,250,300,350,200,5940,1.2,HINGHAM,MA
02045,1800,600,500,340,1000,250,300,350,200,5340,0.9,HULL,MA
02045,1600,600,500,340,1000,250,300,350,200,5140,0.8,HINGHAM,MA
02045,2000,600,500,340,1000,250,300,350,200,5540,1,HULL,MA
02047,2200,600,500,340,1000,250,300,350,200,5740,1.1,HUMAROCK,MA
02048,2400,600,500,340,1000,250,300,350,200,5940,1.2,MANSFIELD,MA
02050,1800,600,500,340,1000,250,300,350,200,5340,0.9,MARSHFIELD,MA
02051,1600,600,500,340,1000,250,300,350,200,5140,0.8,MARSHFIELD HILLS,MA
02052,2000,600,500,340,1000,250,300,350,200,5540,1,MEDFIELD,MA
02053,2200,600,500,340,1000,250,300,350,200,5740,1.1,BELLINGHAM,MA
02053,2400,600,500,340,1000,250,300,350,200,5940,1.2,MEDWAY,MA
02054,1800,600,500,340,1000,250,300,350,200,5340,0.9,MILLIS,MA
02055,1600,600,500,340,1000,250,300,350,200,5140,0.8,SCITUATE,MA
02056,2000,600,500,340,1000,250,300,350,200,5540,1,MILLIS,MA
02056,2200,600,500,340,1000,250,300,350,200,5740,1.1,NORFOLK,MA
02059,2400,600,500,340,1000,250,300,350,200,5940,1.2,NORTH MARSHFIELD,MA
02060,1800,600,500,340,1000,250,300,350,200,5340,0.9,SCITUATE,MA
02061,1600,600,500,340,1000,250,300,350,200,5140,0.8,NORWELL,MA
02062,2000,600,500,340,1000,250,300,350,200,5540,1,NORWOOD,MA
02065,2200,600,500,340,1000,250,300,350,200,5740,1.1,OCEAN BLUFF,MA
02066,2400,600,500,340,1000,250,300,350,200,5940,1.2,SCITUATE,MA
02067,1800,600,500,340,1000,250,300,350,200,5340,0.9,SHARON,MA
02070,1600,600,500,340,1000,250,300,350,200,5140,0.8,SHELDONVILLE,MA
02071,2000,600,500,340,1000,250,300,350,200,5540,1,SOUTH WALPOLE,MA
02072,2200,600,500,340,1000,250,300,350,200,5740,1.1,STOUGHTON,MA
02081,2400,600,500,340,1000,250,300,350,200,5940,1.2,FOXBORO,MA
